Year,REF_REGION,Area,REF_AREA,Country,Level,Measure,Value
2012,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,12.59
2012,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,10.148
2013,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,9.71
2013,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,12.383
2013,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,9.702
2013,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,12.139
2013,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,10.211
2013,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,9.973
2013,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.047
2013,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,7.882
2013,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,8.532
2013,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,10.254
2013,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,10.713
2013,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,9.386
2013,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,11.656
2013,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,14.958
2013,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,11.277
2013,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,10.249
2013,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,10.291
2013,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,8.555
2013,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,10.177
2013,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,11.887
2013,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,9.086
2013,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.132
2013,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,8.47
2013,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,11.387
2013,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,13.441
2014,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,13.434
2014,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,11.043
2014,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,8.852
2014,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.161
2014,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,9.164
2014,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,11.914
2014,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,10.865
2014,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,8.433
2014,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,10.478
2014,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,10.299
2014,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,11.181
2014,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,14.51
2014,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,11.543
2014,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,9.606
2014,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,10.499
2014,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,10.269
2014,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,8.329
2014,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,7.886
2014,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.47
2014,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,10.106
2014,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,10.409
2014,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,12.011
2014,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,9.961
2014,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,12.383
2014,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,9.868
2015,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,9.717
2015,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,12.033
2015,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,10.273
2015,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,11.938
2015,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,10.089
2015,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,10.284
2015,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.386
2015,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,8.225
2015,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,8.057
2015,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,10.006
2015,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,10.138
2015,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,9.829
2015,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,11.385
2015,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,14.011
2015,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,10.881
2015,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,10.577
2015,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,10.508
2015,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,8.459
2015,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,11.066
2015,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,11.785
2015,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,9.013
2015,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.256
2015,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,9.084
2015,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,10.862
2015,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,12.546
2016,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,12.131
2016,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,10.499
2016,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,9.64
2016,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.607
2016,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,8.805
2016,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,11.92
2016,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,11.157
2016,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,8.615
2016,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,10.554
2016,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,10.679
2016,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,10.777
2016,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,13.508
2016,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,11.295
2016,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,10.077
2016,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,9.625
2016,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,9.856
2016,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,7.869
2016,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,8.403
2016,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.751
2016,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,10.796
2016,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,10.161
2016,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,11.808
2016,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,10.193
2016,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,11.77
2016,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,10.068
2017,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,10.586
2017,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,11.526
2017,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,9.762
2017,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,11.444
2017,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,9.943
2017,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,10.68
2017,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.717
2017,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,8.329
2017,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,7.627
2017,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,9.798
2017,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,9.144
2017,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,9.989
2017,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,10.77
2017,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,12.882
2017,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,10.544
2017,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,10.477
2017,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,10.378
2017,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,8.224
2017,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,10.68
2017,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,11.547
2017,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,8.415
2017,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.665
2017,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,9.511
2017,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,10.453
2017,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,12.032
2018,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,12.134
2018,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,10.422
2018,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,9.512
2018,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.589
2018,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,7.95
2018,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,11.446
2018,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,9.985
2018,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,8.048
2018,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,10.355
2018,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,10.891
2018,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,10.38
2018,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,12.567
2018,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,10.409
2018,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,9.695
2018,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,8.63
2018,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,9.476
2018,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,7.337
2018,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,8.419
2018,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.622
2018,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,10.634
2018,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,9.809
2018,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,11.028
2018,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,9.48
2018,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,11.327
2018,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,10.221
2019,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,9.874
2019,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,11.205
2019,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,8.88
2019,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,10.694
2019,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,9.818
2019,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,10.535
2019,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.598
2019,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,8.378
2019,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,7.023
2019,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,9.288
2019,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,8.266
2019,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,9.59
2019,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,10.228
2019,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,12.001
2019,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,10.274
2019,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,10.642
2019,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,10.085
2019,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,7.81
2019,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,9.785
2019,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,11.195
2019,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,7.646
2019,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.468
2019,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,9.372
2019,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,10.148
2019,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,12.471
2020,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,12.391
2020,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,10.316
2020,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,9.296
2020,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.38
2020,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,7.199
2020,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,10.949
2020,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,9.201
2020,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,7.908
2020,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,9.983
2020,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,9.939
2020,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,9.924
2020,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,11.164
2020,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,9.87
2020,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,9.392
2020,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,8.409
2020,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,8.954
2020,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,6.789
2020,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,8.147
2020,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.681
2020,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,10.465
2020,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,9.69
2020,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,10.21
2020,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,8.383
2020,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,10.905
2020,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,9.361
2021,POL,Pologne,POL,Pologne,CTRY,LIVE_BIRTHS,8.942
2021,FRA,France,FRA,France,CTRY,LIVE_BIRTHS,10.964
2021,LTU,Lituanie,LTU,Lituanie,CTRY,LIVE_BIRTHS,8.3
2021,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,LIVE_BIRTHS,10.37
2021,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,LIVE_BIRTHS,10.268
2021,DNK,Danemark,DNK,Danemark,CTRY,LIVE_BIRTHS,10.869
2021,HUN,Hongrie,HUN,Hongrie,CTRY,LIVE_BIRTHS,9.74
2021,PRT,Portugal,PRT,Portugal,CTRY,LIVE_BIRTHS,7.656
2021,ITA,Italie,ITA,Italie,CTRY,LIVE_BIRTHS,6.757
2021,SVN,Slovénie,SVN,Slovénie,CTRY,LIVE_BIRTHS,9.002
2021,FIN,Finlande,FIN,Finlande,CTRY,LIVE_BIRTHS,8.962
2021,AUT,Autriche,AUT,Autriche,CTRY,LIVE_BIRTHS,9.636
2021,NOR,Norvège,NOR,Norvège,CTRY,LIVE_BIRTHS,10.398
2021,IRL,Irlande,IRL,Irlande,CTRY,LIVE_BIRTHS,11.951
2021,BEL,Belgique,BEL,Belgique,CTRY,LIVE_BIRTHS,10.242
2021,EST,Estonie,EST,Estonie,CTRY,LIVE_BIRTHS,9.978
2021,CHE,Suisse,CHE,Suisse,CTRY,LIVE_BIRTHS,10.339
2021,GRC,Grèce,GRC,Grèce,CTRY,LIVE_BIRTHS,7.992
2021,LVA,Lettonie,LVA,Lettonie,CTRY,LIVE_BIRTHS,9.201
2021,SWE,Suède,SWE,Suède,CTRY,LIVE_BIRTHS,11.009
2021,ESP,Espagne,ESP,Espagne,CTRY,LIVE_BIRTHS,7.106
2021,SVK,République slovaque,SVK,République slovaque,CTRY,LIVE_BIRTHS,10.36
2021,DEU,Allemagne,DEU,Allemagne,CTRY,LIVE_BIRTHS,9.566
2021,LUX,Luxembourg,LUX,Luxembourg,CTRY,LIVE_BIRTHS,10.54
2021,ISL,Islande,ISL,Islande,CTRY,LIVE_BIRTHS,13.23
