STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,EXPEND_SOURCE,Source des dépenses,SPENDING_TYPE,Type de dépenses,PROGRAMME_TYPE,Type de programme,PRICE_BASE,Type de prix,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales,CURRENCY,Monnaie,BASE_PER,Période de base
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1995,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1996,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1997,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1998,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1999,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2000,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2001,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2002,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2003,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2004,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2005,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2006,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2007,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2000,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2001,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2002,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2003,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2004,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,AUS,Australie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1990,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,AUS,Australie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1991,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,AUS,Australie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1992,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,AUS,Australie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1993,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,AUS,Australie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1994,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2011,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2012,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2013,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2014,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2015,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2016,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2017,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2018,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2019,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2020,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2021,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,CRI,Costa Rica,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2022,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1990,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1991,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1992,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1993,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1994,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1995,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1996,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1997,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1998,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1999,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2000,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,2001,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1995,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1996,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1995,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1990,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1991,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1992,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1993,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",ES10,Publiques,C,Dépense en espèces,TP512,Congé de maternité et congé parental,V,Prix courants,1994,,,,M,Valeur manquante; donnée ne peut pas exister,0,Units,1,One,_Z,N'est pas applicable,,
