STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,40.29,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,44.17,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,44.83,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,37.94,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,4.3,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,42.03,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,4.25,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,4.07,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,3.77,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,3.95,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,3.9,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,3.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,3.14,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,3.62,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,3.33,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,66.52,,EST,Estonia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,16.86,,EST,Estonia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,61.61,,EST,Estonia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,19.71,,EST,Estonia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,18.06,,EST,Estonia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,23.68,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,26.37,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,24.72,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,23.63,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,24.42,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,25.67,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,24.63,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,23.91,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,26.07,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,26.52,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,23.42,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,23.58,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,22.79,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,24.06,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,24.61,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,24.73,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,24.75,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,24.86,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,24.66,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,34.85,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,34.57,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,34.5,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,36.48,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,37.1,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,35.66,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,34.67,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,34.92,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,38.28,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,37.97,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,34.12,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,35.56,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,34.37,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,33.07,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,32.39,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,31.82,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,31.8,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,30.2,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,34.49,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,31.71,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,40.36,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2021,,40.33,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,32.06,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,41.57,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,39.68,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,39.85,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,42.15,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,31.61,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,32.32,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,32.81,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,32.04,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,31.52,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,31.82,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,31.29,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,28.3,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,29.25,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2021,,26.77,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,40.68,,ISR,Israel,A,Normal value,0,Units,1,One
