STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUS,Australie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,80.458,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUS,Australie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,80.234,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUS,Australie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,64.509,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUS,Australie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,81.75,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUS,Australie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,51.605,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUS,Australie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,79.659,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUS,Australie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,79.235,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUT,Autriche,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,84.329,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUT,Autriche,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,54.449,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUT,Autriche,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,79.876,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUT,Autriche,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,87.019,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUT,Autriche,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,86.552,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUT,Autriche,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,39.427,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,AUT,Autriche,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,86.032,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,BEL,Belgique,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,84.029,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,BEL,Belgique,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,83.45,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,BEL,Belgique,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,83.237,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,BEL,Belgique,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,27.4,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,BEL,Belgique,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,7.164,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,BEL,Belgique,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,83.341,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,BEL,Belgique,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,80.086,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CAN,Canada,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,48.335,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CAN,Canada,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,60.497,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CAN,Canada,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,83.393,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CAN,Canada,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,83.243,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CAN,Canada,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,83.074,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CAN,Canada,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,82.282,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CAN,Canada,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,80.772,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHL,Chili,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,30.157,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHL,Chili,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,67.32,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHL,Chili,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,73.997,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHL,Chili,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,74.049,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHL,Chili,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,73.059,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHL,Chili,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,13.643,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHL,Chili,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,72.052,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,COL,Colombie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,74.298,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,COL,Colombie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,69.026,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,COL,Colombie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,74.592,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,COL,Colombie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,72.691,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,COL,Colombie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,74.008,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,COL,Colombie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,22.753,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,COL,Colombie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,36.823,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CRI,Costa Rica,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,23.637,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CRI,Costa Rica,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,75.792,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CRI,Costa Rica,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,76.547,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CRI,Costa Rica,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,77.382,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CRI,Costa Rica,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,44.357,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CRI,Costa Rica,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,77.581,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CRI,Costa Rica,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,74.861,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CZE,Tchéquie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,28.065,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CZE,Tchéquie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,88.18,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CZE,Tchéquie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,75.801,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CZE,Tchéquie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,77.977,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CZE,Tchéquie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,85.733,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CZE,Tchéquie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,5.569,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CZE,Tchéquie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,90.827,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,DNK,Danemark,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,89.947,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,DNK,Danemark,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,83.223,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,DNK,Danemark,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,86.298,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,DNK,Danemark,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,88.45,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,DNK,Danemark,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,62.506,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,DNK,Danemark,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,89.158,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,DNK,Danemark,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,53.367,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EST,Estonie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T39,De 35 à 39 ans,EMP,Employment,2008,,84.879,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EST,Estonie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y30T34,De 30 à 34 ans,EMP,Employment,2008,,83.88,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EST,Estonie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,88.437,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EST,Estonie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y25T29,De 25 à 29 ans,EMP,Employment,2008,,78.809,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EST,Estonie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T24,De 15 à 24 ans,EMP,Employment,2008,,36.527,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EST,Estonie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y35T44,De 35 à 44 ans,EMP,Employment,2008,,86.598,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EST,Estonie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,9.986,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,FIN,Finlande,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y40T44,De 40 à 44 ans,EMP,Employment,2008,,86.828,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,FIN,Finlande,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,_T,Total,Y15T19,De 15 à 19 ans,EMP,Employment,2008,,27.027,,A,Valeur normale,,,1,One
