STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,37.2,,GRC,Greece,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,54.7,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,61.6,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,61,,CZE,Czechia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,RUS,Russia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,58.2,,RUS,Russia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,56.3,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,38.1,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,58.8,,AUS,Australia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1995,,62.8,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,63.5,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,48.1,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,59,,AUS,Australia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,38.7,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,56.6,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,RUS,Russia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,57.2,,RUS,Russia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,57,,ROU,Romania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,52.5,,LVA,Latvia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,60.6,,CZE,Czechia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,61.5,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,54.6,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,37.6,,GRC,Greece,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1996,,60.3,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,61.2,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,37.9,,GRC,Greece,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,55.3,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,62.1,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,59.9,,CZE,Czechia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,55.2,,LVA,Latvia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,57.7,,ROU,Romania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,RUS,Russia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,55.4,,RUS,Russia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,57.4,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,39.1,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,58.8,,AUS,Australia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,47.9,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1997,,64.3,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,64.7,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,48.2,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,59.4,,AUS,Australia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,40,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,57.2,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,RUS,Russia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,53.4,,RUS,Russia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,56.3,,ROU,Romania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,54.9,,LVA,Latvia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,58.7,,CZE,Czechia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,63.5,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,58.2,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,39.1,,GRC,Greece,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1998,,60.6,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,59.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,60.9,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ISL,Iceland,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,81.3,,ISL,Iceland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,59.9,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,41.1,,GRC,Greece,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,59.6,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,53.5,,FRA,France,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,SWE,Sweden,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,68.9,,SWE,Sweden,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,51.6,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,USA,United States,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,67.8,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,64.6,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,48.5,,LUX,Luxembourg,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,57.4,,CZE,Czechia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,53.7,,LVA,Latvia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,59.7,,ROU,Romania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,58.1,,EST,Estonia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,CHE,Switzerland,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,69.6,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,58.1,,SVN,Slovenia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,51.2,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,74,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,38.2,,ESP,Spain,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,64.6,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,RUS,Russia,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,57,,RUS,Russia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,71.6,,DNK,Denmark,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,56.7,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_LAB@DF_RATES(2.0),Labour indicators rates - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,EMP_RATIO,Employment to population ratio,Y15T64,From 15 to 64 years,F,Female,PT_POP_SUB,Percentage of population in the same subgroup,1999,,48.8,,HUN,Hungary,A,Normal value,0,Units,1,One
