STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,CHAPTER,Chapitre,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,ADJUSTMENT,Ajustement,COUNTERPART_AREA,Zone de contrepartie,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,CONSOLIDATION,Statut de consolidation,ACCOUNTING_ENTRY,Ecriture comptable,TRANSACTION,Transaction,INSTR_ASSET,Instruments et actifs,MATURITY,Échéance initiale et résiduelle,PRODUCT,Produit,PENSION_FUNDTYPE,Type de fond de pension,CURRENCY_DENOM,Monnaie de libellé,VALUATION,Evaluation,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,REF_YEAR_PRICE,Prix ​​année de référence,BASE_PER,Période de base,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,DEU,Allemagne,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,113.25236,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,GRC,Grèce,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,41.501293,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,HUN,Hongrie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,23.699805,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,IRL,Irlande,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,110.02028,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,ITA,Italie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,54.60013,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LVA,Lettonie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,13.152285,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LTU,Lituanie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,3.8386837,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LUX,Luxembourg,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,89.688829,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,NLD,Pays-Bas,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,199.76029,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,NOR,Norvège,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,145.91808,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,POL,Pologne,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,17.563111,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,PRT,Portugal,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,102.53721,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,SVK,République slovaque,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,38.951461,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,ESP,Espagne,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,86.510236,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,SWE,Suède,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,121.46648,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CHE,Suisse,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,166.84568,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,GBR,Royaume-Uni,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,119.62417,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,USA,États-Unis,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2001,,108.35377,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,AUS,Australie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,152.01712,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,AUT,Autriche,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,80.085055,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,BEL,Belgique,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,68.929219,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CAN,Canada,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,122.2715,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CZE,Tchéquie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,27.118067,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,DNK,Danemark,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,210.84668,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,EST,Estonie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,32.969221,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,FIN,Finlande,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,74.264171,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,FRA,France,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,81.758262,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,DEU,Allemagne,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,113.46161,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,GRC,Grèce,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,47.102667,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,HUN,Hongrie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,30.593532,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,IRL,Irlande,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,125.44318,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,ITA,Italie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,57.306427,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LVA,Lettonie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,17.961135,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LTU,Lituanie,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,6.0416143,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LUX,Luxembourg,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,87.573533,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,NLD,Pays-Bas,LES1M_FD4,Dette des ménages et des ISBLSM,PT_B6N_S1M,Pourcentage du revenu disponible net des ménages,NAAG_V,Part V: Households,2002,,209.59638,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S1M,Les Ménages et ISBLSM,_Z,Non applicable,_Z,Non applicable,L,Passifs (ou accroissement net des passifs),LE,Bilan de clôture/positions/stocks,FD4,Dette brute totale,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
