Year,REF_AREA,Country,Expenditure_name,value_raw,Unit_mult,Currency,Expenditure_Share %
2012,PRT,Portugal,Housing_Utilities,21066.748,6,EUR,18.46
2012,PRT,Portugal,Restaurants_Hotels,12550.145,6,EUR,11.0
2012,PRT,Portugal,Health,5593.236,6,EUR,4.9
2012,PRT,Portugal,Transport,13701.496,6,EUR,12.01
2012,PRT,Portugal,Alcohol_Tobacco,3742.402,6,EUR,3.28
2012,PRT,Portugal,Clothing_Footwear,6437.044,6,EUR,5.64
2012,PRT,Portugal,Household_Goods,5998.468,6,EUR,5.26
2012,PRT,Portugal,Education,2007.222,6,EUR,1.76
2012,PRT,Portugal,Recreation_Culture,6941.395,6,EUR,6.08
2012,PRT,Portugal,Other_Services,12874.508,6,EUR,11.28
2012,PRT,Portugal,Food,19812.29,6,EUR,17.36
2012,PRT,Portugal,Communication,3397.894,6,EUR,2.98
2013,PRT,Portugal,Household_Goods,5847.849,6,EUR,5.12
2013,PRT,Portugal,Education,1909.172,6,EUR,1.67
2013,PRT,Portugal,Housing_Utilities,21573.095,6,EUR,18.87
2013,PRT,Portugal,Health,5697.769,6,EUR,4.98
2013,PRT,Portugal,Restaurants_Hotels,12516.904,6,EUR,10.95
2013,PRT,Portugal,Communication,3157.494,6,EUR,2.76
2013,PRT,Portugal,Alcohol_Tobacco,3673.142,6,EUR,3.21
2013,PRT,Portugal,Clothing_Footwear,6686.785,6,EUR,5.85
2013,PRT,Portugal,Transport,13333.207,6,EUR,11.66
2013,PRT,Portugal,Recreation_Culture,6656.528,6,EUR,5.82
2013,PRT,Portugal,Other_Services,12861.949,6,EUR,11.25
2013,PRT,Portugal,Food,20397.238,6,EUR,17.84
2014,PRT,Portugal,Household_Goods,5976.65,6,EUR,5.06
2014,PRT,Portugal,Education,1907.958,6,EUR,1.62
2014,PRT,Portugal,Communication,2958.521,6,EUR,2.51
2014,PRT,Portugal,Alcohol_Tobacco,3759.334,6,EUR,3.19
2014,PRT,Portugal,Clothing_Footwear,7383.994,6,EUR,6.26
2014,PRT,Portugal,Transport,14500.852,6,EUR,12.29
2014,PRT,Portugal,Housing_Utilities,22513.377,6,EUR,19.08
2014,PRT,Portugal,Health,5629.922,6,EUR,4.77
2014,PRT,Portugal,Restaurants_Hotels,13391.105,6,EUR,11.35
2014,PRT,Portugal,Other_Services,12811.568,6,EUR,10.85
2014,PRT,Portugal,Recreation_Culture,6755.315,6,EUR,5.72
2014,PRT,Portugal,Food,20436.922,6,EUR,17.32
2015,PRT,Portugal,Household_Goods,6062.321,6,EUR,4.96
2015,PRT,Portugal,Education,1880.698,6,EUR,1.54
2015,PRT,Portugal,Communication,2934.009,6,EUR,2.4
2015,PRT,Portugal,Alcohol_Tobacco,3765.15,6,EUR,3.08
2015,PRT,Portugal,Clothing_Footwear,7920.981,6,EUR,6.48
2015,PRT,Portugal,Transport,15116.6,6,EUR,12.36
2015,PRT,Portugal,Housing_Utilities,22941.027,6,EUR,18.75
2015,PRT,Portugal,Health,6128.546,6,EUR,5.01
2015,PRT,Portugal,Restaurants_Hotels,14303.393,6,EUR,11.69
2015,PRT,Portugal,Other_Services,13103.024,6,EUR,10.71
2015,PRT,Portugal,Recreation_Culture,7182.539,6,EUR,5.87
2015,PRT,Portugal,Food,20991.28,6,EUR,17.16
2016,PRT,Portugal,Household_Goods,6089.63,6,EUR,4.78
2016,PRT,Portugal,Education,1949.344,6,EUR,1.53
2016,PRT,Portugal,Communication,3136.034,6,EUR,2.46
2016,PRT,Portugal,Alcohol_Tobacco,4077.234,6,EUR,3.2
2016,PRT,Portugal,Clothing_Footwear,8129.022,6,EUR,6.38
2016,PRT,Portugal,Transport,16282.526,6,EUR,12.78
2016,PRT,Portugal,Housing_Utilities,23351.587,6,EUR,18.32
2016,PRT,Portugal,Health,6746.392,6,EUR,5.29
2016,PRT,Portugal,Restaurants_Hotels,15575.437,6,EUR,12.22
2016,PRT,Portugal,Other_Services,13469.496,6,EUR,10.57
2016,PRT,Portugal,Recreation_Culture,7057.965,6,EUR,5.54
2016,PRT,Portugal,Food,21582.287,6,EUR,16.93
2017,PRT,Portugal,Household_Goods,6427.765,6,EUR,4.8
2017,PRT,Portugal,Education,2047.947,6,EUR,1.53
2017,PRT,Portugal,Housing_Utilities,23688.204,6,EUR,17.67
2017,PRT,Portugal,Health,7000.695,6,EUR,5.22
2017,PRT,Portugal,Restaurants_Hotels,17346.874,6,EUR,12.94
2017,PRT,Portugal,Communication,3155.323,6,EUR,2.35
2017,PRT,Portugal,Alcohol_Tobacco,4220.966,6,EUR,3.15
2017,PRT,Portugal,Clothing_Footwear,8302.332,6,EUR,6.19
2017,PRT,Portugal,Transport,17769.929,6,EUR,13.26
2017,PRT,Portugal,Other_Services,14163.13,6,EUR,10.57
2017,PRT,Portugal,Recreation_Culture,7551.855,6,EUR,5.63
2017,PRT,Portugal,Food,22353.486,6,EUR,16.68
2018,PRT,Portugal,Education,2224.416,6,EUR,1.58
2018,PRT,Portugal,Household_Goods,6790.536,6,EUR,4.84
2018,PRT,Portugal,Housing_Utilities,24490.935,6,EUR,17.44
2018,PRT,Portugal,Restaurants_Hotels,19026.995,6,EUR,13.55
2018,PRT,Portugal,Health,7303.953,6,EUR,5.2
2018,PRT,Portugal,Communication,3036.037,6,EUR,2.16
2018,PRT,Portugal,Alcohol_Tobacco,4474.108,6,EUR,3.19
2018,PRT,Portugal,Clothing_Footwear,8419.298,6,EUR,6.0
2018,PRT,Portugal,Transport,18878.27,6,EUR,13.44
2018,PRT,Portugal,Other_Services,14915.572,6,EUR,10.62
2018,PRT,Portugal,Recreation_Culture,7916.747,6,EUR,5.64
2018,PRT,Portugal,Food,22960.868,6,EUR,16.35
2019,PRT,Portugal,Education,2284.306,6,EUR,1.56
2019,PRT,Portugal,Household_Goods,7035.993,6,EUR,4.8
2019,PRT,Portugal,Housing_Utilities,25433.853,6,EUR,17.35
2019,PRT,Portugal,Restaurants_Hotels,20449.742,6,EUR,13.95
2019,PRT,Portugal,Health,7898.413,6,EUR,5.39
2019,PRT,Portugal,Communication,3380.829,6,EUR,2.31
2019,PRT,Portugal,Alcohol_Tobacco,4472.579,6,EUR,3.05
2019,PRT,Portugal,Clothing_Footwear,8512.021,6,EUR,5.81
2019,PRT,Portugal,Transport,19926.679,6,EUR,13.59
2019,PRT,Portugal,Recreation_Culture,8377.081,6,EUR,5.71
2019,PRT,Portugal,Other_Services,15276.37,6,EUR,10.42
2019,PRT,Portugal,Food,23558.196,6,EUR,16.07
2020,PRT,Portugal,Education,2044.836,6,EUR,1.58
2020,PRT,Portugal,Household_Goods,7190.178,6,EUR,5.54
2020,PRT,Portugal,Housing_Utilities,26299.913,6,EUR,20.28
2020,PRT,Portugal,Restaurants_Hotels,12367.957,6,EUR,9.54
2020,PRT,Portugal,Health,7040.355,6,EUR,5.43
2020,PRT,Portugal,Communication,3363.649,6,EUR,2.59
2020,PRT,Portugal,Alcohol_Tobacco,4573.564,6,EUR,3.53
2020,PRT,Portugal,Clothing_Footwear,7264.209,6,EUR,5.6
2020,PRT,Portugal,Transport,14716.563,6,EUR,11.35
2020,PRT,Portugal,Recreation_Culture,6629.395,6,EUR,5.11
2020,PRT,Portugal,Other_Services,13975.219,6,EUR,10.78
2020,PRT,Portugal,Food,24218.453,6,EUR,18.67
2021,PRT,Portugal,Education,2145.98,6,EUR,1.53
2021,PRT,Portugal,Household_Goods,7179.983,6,EUR,5.14
2021,PRT,Portugal,Transport,16682.719,6,EUR,11.93
2021,PRT,Portugal,Communication,3409.877,6,EUR,2.44
2021,PRT,Portugal,Alcohol_Tobacco,4678.447,6,EUR,3.35
2021,PRT,Portugal,Clothing_Footwear,7722.484,6,EUR,5.52
2021,PRT,Portugal,Health,8400.156,6,EUR,6.01
2021,PRT,Portugal,Restaurants_Hotels,15685.795,6,EUR,11.22
2021,PRT,Portugal,Housing_Utilities,26897.766,6,EUR,19.24
2021,PRT,Portugal,Recreation_Culture,7137.797,6,EUR,5.1
2021,PRT,Portugal,Other_Services,14636.848,6,EUR,10.47
2021,PRT,Portugal,Food,25243.222,6,EUR,18.05
1995,AUT,Autriche,Household_Goods,7519.1,6,EUR,7.67
1995,AUT,Autriche,Alcohol_Tobacco,3609.05,6,EUR,3.68
1995,AUT,Autriche,Clothing_Footwear,7466.96,6,EUR,7.62
1995,AUT,Autriche,Restaurants_Hotels,11102.46,6,EUR,11.33
1995,AUT,Autriche,Transport,12471.52,6,EUR,12.72
1995,AUT,Autriche,Food,11106.47,6,EUR,11.33
1995,AUT,Autriche,Communication,1862.5,6,EUR,1.9
1995,AUT,Autriche,Health,3418.05,6,EUR,3.49
1995,AUT,Autriche,Recreation_Culture,9746.58,6,EUR,9.94
1995,AUT,Autriche,Housing_Utilities,18589.96,6,EUR,18.97
1995,AUT,Autriche,Education,662.37,6,EUR,0.68
1995,AUT,Autriche,Other_Services,10463.9,6,EUR,10.68
1996,AUT,Autriche,Household_Goods,7712.02,6,EUR,7.57
1996,AUT,Autriche,Transport,13640.2,6,EUR,13.39
1996,AUT,Autriche,Restaurants_Hotels,11073.19,6,EUR,10.87
1996,AUT,Autriche,Alcohol_Tobacco,3559.19,6,EUR,3.49
1996,AUT,Autriche,Clothing_Footwear,7726.83,6,EUR,7.58
1996,AUT,Autriche,Education,667.98,6,EUR,0.66
1996,AUT,Autriche,Other_Services,10551.64,6,EUR,10.36
1996,AUT,Autriche,Health,3601.88,6,EUR,3.53
1996,AUT,Autriche,Recreation_Culture,10139.44,6,EUR,9.95
1996,AUT,Autriche,Housing_Utilities,19945.27,6,EUR,19.57
1996,AUT,Autriche,Food,11289.82,6,EUR,11.08
1996,AUT,Autriche,Communication,1984.8,6,EUR,1.95
1997,AUT,Autriche,Household_Goods,7777.61,6,EUR,7.52
1997,AUT,Autriche,Transport,13535.04,6,EUR,13.08
1997,AUT,Autriche,Alcohol_Tobacco,3706.65,6,EUR,3.58
1997,AUT,Autriche,Clothing_Footwear,7845.03,6,EUR,7.58
1997,AUT,Autriche,Restaurants_Hotels,11193.38,6,EUR,10.82
1997,AUT,Autriche,Education,691.16,6,EUR,0.67
1997,AUT,Autriche,Other_Services,10893.44,6,EUR,10.53
1997,AUT,Autriche,Recreation_Culture,10323.86,6,EUR,9.98
1997,AUT,Autriche,Health,3685.57,6,EUR,3.56
1997,AUT,Autriche,Housing_Utilities,20143.54,6,EUR,19.46
1997,AUT,Autriche,Communication,2193.78,6,EUR,2.12
1997,AUT,Autriche,Food,11501.12,6,EUR,11.11
1998,AUT,Autriche,Household_Goods,7837.33,6,EUR,7.34
1998,AUT,Autriche,Transport,13776.19,6,EUR,12.9
1998,AUT,Autriche,Restaurants_Hotels,11924.84,6,EUR,11.16
1998,AUT,Autriche,Alcohol_Tobacco,3910.96,6,EUR,3.66
1998,AUT,Autriche,Clothing_Footwear,7926.98,6,EUR,7.42
1998,AUT,Autriche,Education,713.36,6,EUR,0.67
1998,AUT,Autriche,Other_Services,11281.34,6,EUR,10.56
1998,AUT,Autriche,Recreation_Culture,10883.4,6,EUR,10.19
1998,AUT,Autriche,Health,3932.83,6,EUR,3.68
1998,AUT,Autriche,Housing_Utilities,20618.57,6,EUR,19.3
1998,AUT,Autriche,Food,11626.23,6,EUR,10.88
1998,AUT,Autriche,Communication,2379.39,6,EUR,2.23
1999,AUT,Autriche,Household_Goods,8029.74,6,EUR,7.32
1999,AUT,Autriche,Transport,14294.32,6,EUR,13.03
1999,AUT,Autriche,Alcohol_Tobacco,4017.12,6,EUR,3.66
1999,AUT,Autriche,Clothing_Footwear,7921.73,6,EUR,7.22
1999,AUT,Autriche,Restaurants_Hotels,12170.17,6,EUR,11.09
1999,AUT,Autriche,Education,735.73,6,EUR,0.67
1999,AUT,Autriche,Other_Services,11322.53,6,EUR,10.32
1999,AUT,Autriche,Recreation_Culture,11380.42,6,EUR,10.37
1999,AUT,Autriche,Health,4148.17,6,EUR,3.78
1999,AUT,Autriche,Housing_Utilities,21408.41,6,EUR,19.51
1999,AUT,Autriche,Communication,2723.17,6,EUR,2.48
1999,AUT,Autriche,Food,11587.43,6,EUR,10.56
2000,AUT,Autriche,Education,773.43,6,EUR,0.67
2000,AUT,Autriche,Other_Services,12190.12,6,EUR,10.56
2000,AUT,Autriche,Recreation_Culture,12141.95,6,EUR,10.52
2000,AUT,Autriche,Health,4306.98,6,EUR,3.73
2000,AUT,Autriche,Housing_Utilities,22360.61,6,EUR,19.37
2000,AUT,Autriche,Food,11917.42,6,EUR,10.32
2000,AUT,Autriche,Communication,3175.81,6,EUR,2.75
2000,AUT,Autriche,Household_Goods,8453.55,6,EUR,7.32
2000,AUT,Autriche,Transport,15260.57,6,EUR,13.22
2000,AUT,Autriche,Clothing_Footwear,8034.78,6,EUR,6.96
2000,AUT,Autriche,Alcohol_Tobacco,4060.59,6,EUR,3.52
2000,AUT,Autriche,Restaurants_Hotels,12767.57,6,EUR,11.06
2001,AUT,Autriche,Education,876.28,6,EUR,0.73
2001,AUT,Autriche,Other_Services,12754.81,6,EUR,10.67
2001,AUT,Autriche,Recreation_Culture,12599.17,6,EUR,10.54
2001,AUT,Autriche,Health,4578.34,6,EUR,3.83
2001,AUT,Autriche,Housing_Utilities,23276.96,6,EUR,19.47
2001,AUT,Autriche,Communication,3252.07,6,EUR,2.72
2001,AUT,Autriche,Food,12399.41,6,EUR,10.37
2001,AUT,Autriche,Household_Goods,8607.97,6,EUR,7.2
2001,AUT,Autriche,Transport,15280.32,6,EUR,12.78
2001,AUT,Autriche,Clothing_Footwear,8207.46,6,EUR,6.87
2001,AUT,Autriche,Alcohol_Tobacco,4173.12,6,EUR,3.49
2001,AUT,Autriche,Restaurants_Hotels,13535.04,6,EUR,11.32
2002,AUT,Autriche,Education,984.11,6,EUR,0.81
2002,AUT,Autriche,Other_Services,12582.22,6,EUR,10.33
2002,AUT,Autriche,Health,4762.18,6,EUR,3.91
2002,AUT,Autriche,Recreation_Culture,12722.59,6,EUR,10.45
2002,AUT,Autriche,Housing_Utilities,23836.56,6,EUR,19.57
2002,AUT,Autriche,Communication,3295.94,6,EUR,2.71
2002,AUT,Autriche,Food,12626.8,6,EUR,10.37
2002,AUT,Autriche,Household_Goods,8600.33,6,EUR,7.06
2002,AUT,Autriche,Transport,15813.83,6,EUR,12.98
2002,AUT,Autriche,Clothing_Footwear,8259.95,6,EUR,6.78
2002,AUT,Autriche,Alcohol_Tobacco,4388.16,6,EUR,3.6
2002,AUT,Autriche,Restaurants_Hotels,13925.13,6,EUR,11.43
2003,AUT,Autriche,Education,1041.94,6,EUR,0.83
2003,AUT,Autriche,Other_Services,13074.17,6,EUR,10.41
2003,AUT,Autriche,Health,4960.61,6,EUR,3.95
2003,AUT,Autriche,Recreation_Culture,12758.65,6,EUR,10.16
2003,AUT,Autriche,Housing_Utilities,24648.07,6,EUR,19.62
2003,AUT,Autriche,Communication,3511.04,6,EUR,2.8
2003,AUT,Autriche,Food,12837.48,6,EUR,10.22
2003,AUT,Autriche,Household_Goods,8754.52,6,EUR,6.97
2003,AUT,Autriche,Transport,16557.33,6,EUR,13.18
2003,AUT,Autriche,Clothing_Footwear,8163.83,6,EUR,6.5
2003,AUT,Autriche,Alcohol_Tobacco,4443.65,6,EUR,3.54
2003,AUT,Autriche,Restaurants_Hotels,14862.1,6,EUR,11.83
2004,AUT,Autriche,Education,1021.63,6,EUR,0.78
2004,AUT,Autriche,Other_Services,13876.32,6,EUR,10.6
2004,AUT,Autriche,Health,5065.54,6,EUR,3.87
2004,AUT,Autriche,Recreation_Culture,13108.73,6,EUR,10.02
2004,AUT,Autriche,Housing_Utilities,26090.97,6,EUR,19.94
2004,AUT,Autriche,Communication,3681.19,6,EUR,2.81
2004,AUT,Autriche,Food,13370.65,6,EUR,10.22
2004,AUT,Autriche,Household_Goods,9156.18,6,EUR,7.0
2004,AUT,Autriche,Transport,17441.12,6,EUR,13.33
2004,AUT,Autriche,Clothing_Footwear,8299.28,6,EUR,6.34
2004,AUT,Autriche,Alcohol_Tobacco,4508.49,6,EUR,3.45
2004,AUT,Autriche,Restaurants_Hotels,15235.4,6,EUR,11.64
2005,AUT,Autriche,Education,1085.99,6,EUR,0.79
2005,AUT,Autriche,Other_Services,14697.26,6,EUR,10.71
2005,AUT,Autriche,Health,5234.5,6,EUR,3.82
2005,AUT,Autriche,Recreation_Culture,13513.83,6,EUR,9.85
2005,AUT,Autriche,Housing_Utilities,28534.13,6,EUR,20.8
2005,AUT,Autriche,Communication,3718.3,6,EUR,2.71
2005,AUT,Autriche,Food,13783.22,6,EUR,10.05
2005,AUT,Autriche,Household_Goods,9396.54,6,EUR,6.85
2005,AUT,Autriche,Transport,18411.87,6,EUR,13.42
2005,AUT,Autriche,Clothing_Footwear,8573.14,6,EUR,6.25
2005,AUT,Autriche,Alcohol_Tobacco,4759.2,6,EUR,3.47
2005,AUT,Autriche,Restaurants_Hotels,15486.01,6,EUR,11.29
2006,AUT,Autriche,Other_Services,15442.45,6,EUR,10.82
2006,AUT,Autriche,Education,1181.84,6,EUR,0.83
2006,AUT,Autriche,Health,5302.78,6,EUR,3.72
2006,AUT,Autriche,Recreation_Culture,14297.58,6,EUR,10.02
2006,AUT,Autriche,Housing_Utilities,29881.32,6,EUR,20.94
2006,AUT,Autriche,Communication,3713.4,6,EUR,2.6
2006,AUT,Autriche,Food,14098.51,6,EUR,9.88
2006,AUT,Autriche,Household_Goods,9687.3,6,EUR,6.79
2006,AUT,Autriche,Transport,19246.12,6,EUR,13.49
2006,AUT,Autriche,Clothing_Footwear,8749.44,6,EUR,6.13
2006,AUT,Autriche,Alcohol_Tobacco,4683.76,6,EUR,3.28
2006,AUT,Autriche,Restaurants_Hotels,16398.81,6,EUR,11.49
2007,AUT,Autriche,Other_Services,16589.83,6,EUR,11.21
2007,AUT,Autriche,Education,1254.17,6,EUR,0.85
2007,AUT,Autriche,Health,5587.27,6,EUR,3.78
2007,AUT,Autriche,Recreation_Culture,14633.19,6,EUR,9.89
2007,AUT,Autriche,Housing_Utilities,30493.54,6,EUR,20.61
2007,AUT,Autriche,Communication,3678.16,6,EUR,2.49
2007,AUT,Autriche,Food,14714.56,6,EUR,9.94
2007,AUT,Autriche,Household_Goods,10132.92,6,EUR,6.85
2007,AUT,Autriche,Transport,19808.76,6,EUR,13.39
2007,AUT,Autriche,Clothing_Footwear,9006.1,6,EUR,6.09
2007,AUT,Autriche,Alcohol_Tobacco,4909.49,6,EUR,3.32
2007,AUT,Autriche,Restaurants_Hotels,17161.48,6,EUR,11.6
2008,AUT,Autriche,Other_Services,16440.88,6,EUR,10.73
2008,AUT,Autriche,Education,1300.37,6,EUR,0.85
2008,AUT,Autriche,Health,5623.09,6,EUR,3.67
2008,AUT,Autriche,Recreation_Culture,15389.01,6,EUR,10.05
2008,AUT,Autriche,Housing_Utilities,32034.09,6,EUR,20.91
2008,AUT,Autriche,Communication,3592.92,6,EUR,2.35
2008,AUT,Autriche,Food,15384.8,6,EUR,10.04
2008,AUT,Autriche,Household_Goods,10477.18,6,EUR,6.84
2008,AUT,Autriche,Transport,20564.76,6,EUR,13.42
2008,AUT,Autriche,Clothing_Footwear,9222.42,6,EUR,6.02
2008,AUT,Autriche,Alcohol_Tobacco,5171.4,6,EUR,3.38
2008,AUT,Autriche,Restaurants_Hotels,17982.49,6,EUR,11.74
2009,AUT,Autriche,Other_Services,16274.46,6,EUR,10.59
2009,AUT,Autriche,Education,1189.02,6,EUR,0.77
2009,AUT,Autriche,Recreation_Culture,15690.94,6,EUR,10.21
2009,AUT,Autriche,Health,5692.12,6,EUR,3.7
2009,AUT,Autriche,Housing_Utilities,32564.05,6,EUR,21.19
2009,AUT,Autriche,Communication,3513.06,6,EUR,2.29
2009,AUT,Autriche,Food,15401.82,6,EUR,10.02
2009,AUT,Autriche,Household_Goods,10638.74,6,EUR,6.92
2009,AUT,Autriche,Transport,19917.73,6,EUR,12.96
2009,AUT,Autriche,Clothing_Footwear,9235.7,6,EUR,6.01
2009,AUT,Autriche,Alcohol_Tobacco,5254.78,6,EUR,3.42
2009,AUT,Autriche,Restaurants_Hotels,18308.26,6,EUR,11.91
2010,AUT,Autriche,Other_Services,16395.64,6,EUR,10.38
2010,AUT,Autriche,Education,1168.14,6,EUR,0.74
2010,AUT,Autriche,Housing_Utilities,33508.14,6,EUR,21.2
2010,AUT,Autriche,Health,5934.47,6,EUR,3.76
2010,AUT,Autriche,Recreation_Culture,16075.52,6,EUR,10.17
2010,AUT,Autriche,Communication,3343.04,6,EUR,2.12
2010,AUT,Autriche,Food,15626.74,6,EUR,9.89
2010,AUT,Autriche,Household_Goods,11028.95,6,EUR,6.98
2010,AUT,Autriche,Transport,21055.57,6,EUR,13.32
2010,AUT,Autriche,Clothing_Footwear,9635.28,6,EUR,6.1
2010,AUT,Autriche,Alcohol_Tobacco,5462.74,6,EUR,3.46
2010,AUT,Autriche,Restaurants_Hotels,18790.76,6,EUR,11.89
2011,AUT,Autriche,Communication,3350.82,6,EUR,2.02
2011,AUT,Autriche,Food,16195.65,6,EUR,9.78
2011,AUT,Autriche,Housing_Utilities,35028.18,6,EUR,21.15
2011,AUT,Autriche,Health,6139.47,6,EUR,3.71
2011,AUT,Autriche,Recreation_Culture,16851.45,6,EUR,10.17
2011,AUT,Autriche,Education,1244.19,6,EUR,0.75
2011,AUT,Autriche,Other_Services,16972.8,6,EUR,10.25
2011,AUT,Autriche,Household_Goods,11414.97,6,EUR,6.89
2011,AUT,Autriche,Transport,22818.86,6,EUR,13.78
2011,AUT,Autriche,Clothing_Footwear,10012.33,6,EUR,6.04
2011,AUT,Autriche,Alcohol_Tobacco,5596.4,6,EUR,3.38
2011,AUT,Autriche,Restaurants_Hotels,20008.64,6,EUR,12.08
2012,AUT,Autriche,Education,1227.67,6,EUR,0.72
2012,AUT,Autriche,Other_Services,16900.99,6,EUR,9.91
2012,AUT,Autriche,Recreation_Culture,17431.18,6,EUR,10.22
2012,AUT,Autriche,Health,6361.14,6,EUR,3.73
2012,AUT,Autriche,Housing_Utilities,36608.19,6,EUR,21.46
2012,AUT,Autriche,Food,16868.45,6,EUR,9.89
2012,AUT,Autriche,Communication,3403.85,6,EUR,2.0
2012,AUT,Autriche,Household_Goods,11723.13,6,EUR,6.87
2012,AUT,Autriche,Transport,23086.86,6,EUR,13.53
2012,AUT,Autriche,Clothing_Footwear,10088.94,6,EUR,5.91
2012,AUT,Autriche,Alcohol_Tobacco,5749.43,6,EUR,3.37
2012,AUT,Autriche,Restaurants_Hotels,21134.71,6,EUR,12.39
2013,AUT,Autriche,Other_Services,17284.01,6,EUR,9.92
2013,AUT,Autriche,Alcohol_Tobacco,5810.0,6,EUR,3.33
2013,AUT,Autriche,Education,1359.0,6,EUR,0.78
2013,AUT,Autriche,Recreation_Culture,17659.64,6,EUR,10.14
2013,AUT,Autriche,Health,6616.31,6,EUR,3.8
2013,AUT,Autriche,Food,17497.02,6,EUR,10.04
2013,AUT,Autriche,Communication,3280.87,6,EUR,1.88
2013,AUT,Autriche,Housing_Utilities,37924.02,6,EUR,21.77
2013,AUT,Autriche,Household_Goods,11678.2,6,EUR,6.7
2013,AUT,Autriche,Transport,22776.63,6,EUR,13.07
2013,AUT,Autriche,Clothing_Footwear,10372.34,6,EUR,5.95
2013,AUT,Autriche,Restaurants_Hotels,21982.94,6,EUR,12.62
2014,AUT,Autriche,Other_Services,18113.6,6,EUR,10.19
2014,AUT,Autriche,Alcohol_Tobacco,5839.89,6,EUR,3.28
2014,AUT,Autriche,Education,1476.75,6,EUR,0.83
2014,AUT,Autriche,Recreation_Culture,17885.64,6,EUR,10.06
2014,AUT,Autriche,Food,17746.9,6,EUR,9.98
2014,AUT,Autriche,Communication,3310.36,6,EUR,1.86
2014,AUT,Autriche,Housing_Utilities,38977.68,6,EUR,21.92
2014,AUT,Autriche,Household_Goods,11979.92,6,EUR,6.74
2014,AUT,Autriche,Health,6842.65,6,EUR,3.85
2014,AUT,Autriche,Transport,22136.42,6,EUR,12.45
2014,AUT,Autriche,Clothing_Footwear,10708.86,6,EUR,6.02
2014,AUT,Autriche,Restaurants_Hotels,22780.02,6,EUR,12.81
2015,AUT,Autriche,Education,1520.34,6,EUR,0.84
2015,AUT,Autriche,Other_Services,18703.89,6,EUR,10.31
2015,AUT,Autriche,Alcohol_Tobacco,5958.5,6,EUR,3.28
2015,AUT,Autriche,Recreation_Culture,18254.72,6,EUR,10.06
2015,AUT,Autriche,Food,18150.6,6,EUR,10.01
2015,AUT,Autriche,Communication,3443.96,6,EUR,1.9
2015,AUT,Autriche,Housing_Utilities,40037.73,6,EUR,22.07
2015,AUT,Autriche,Household_Goods,12136.63,6,EUR,6.69
2015,AUT,Autriche,Health,7022.85,6,EUR,3.87
2015,AUT,Autriche,Transport,21866.69,6,EUR,12.05
2015,AUT,Autriche,Clothing_Footwear,10883.05,6,EUR,6.0
2015,AUT,Autriche,Restaurants_Hotels,23419.47,6,EUR,12.91
2016,AUT,Autriche,Other_Services,19236.34,6,EUR,10.28
2016,AUT,Autriche,Alcohol_Tobacco,6038.5,6,EUR,3.23
2016,AUT,Autriche,Education,1654.18,6,EUR,0.88
2016,AUT,Autriche,Recreation_Culture,18689.29,6,EUR,9.99
2016,AUT,Autriche,Food,18340.07,6,EUR,9.8
2016,AUT,Autriche,Communication,3617.35,6,EUR,1.93
2016,AUT,Autriche,Housing_Utilities,41387.23,6,EUR,22.12
2016,AUT,Autriche,Household_Goods,12573.96,6,EUR,6.72
2016,AUT,Autriche,Health,7253.97,6,EUR,3.88
2016,AUT,Autriche,Transport,22379.19,6,EUR,11.96
2016,AUT,Autriche,Clothing_Footwear,11179.96,6,EUR,5.98
2016,AUT,Autriche,Restaurants_Hotels,24725.79,6,EUR,13.22
2017,AUT,Autriche,Communication,3634.01,6,EUR,1.88
2017,AUT,Autriche,Food,18936.25,6,EUR,9.77
2017,AUT,Autriche,Recreation_Culture,19326.06,6,EUR,9.97
2017,AUT,Autriche,Alcohol_Tobacco,6238.02,6,EUR,3.22
2017,AUT,Autriche,Education,1784.19,6,EUR,0.92
2017,AUT,Autriche,Other_Services,19350.46,6,EUR,9.99
2017,AUT,Autriche,Health,7451.58,6,EUR,3.85
2017,AUT,Autriche,Household_Goods,12899.6,6,EUR,6.66
2017,AUT,Autriche,Housing_Utilities,43165.09,6,EUR,22.28
2017,AUT,Autriche,Transport,23650.09,6,EUR,12.21
2017,AUT,Autriche,Clothing_Footwear,11335.37,6,EUR,5.85
2017,AUT,Autriche,Restaurants_Hotels,25981.32,6,EUR,13.41
2018,AUT,Autriche,Communication,3841.45,6,EUR,1.92
2018,AUT,Autriche,Food,19442.61,6,EUR,9.72
2018,AUT,Autriche,Recreation_Culture,20006.67,6,EUR,10.0
2018,AUT,Autriche,Other_Services,19837.68,6,EUR,9.91
2018,AUT,Autriche,Alcohol_Tobacco,6430.32,6,EUR,3.21
2018,AUT,Autriche,Education,1935.78,6,EUR,0.97
2018,AUT,Autriche,Health,7626.61,6,EUR,3.81
2018,AUT,Autriche,Household_Goods,13143.88,6,EUR,6.57
2018,AUT,Autriche,Housing_Utilities,44511.24,6,EUR,22.25
2018,AUT,Autriche,Transport,24905.99,6,EUR,12.45
2018,AUT,Autriche,Clothing_Footwear,11371.52,6,EUR,5.68
2018,AUT,Autriche,Restaurants_Hotels,27031.96,6,EUR,13.51
2019,AUT,Autriche,Communication,3833.35,6,EUR,1.87
2019,AUT,Autriche,Food,19828.38,6,EUR,9.69
2019,AUT,Autriche,Recreation_Culture,20293.84,6,EUR,9.91
2019,AUT,Autriche,Other_Services,20473.6,6,EUR,10.0
2019,AUT,Autriche,Alcohol_Tobacco,6512.23,6,EUR,3.18
